timestamp,combined_mb,renderer_mb,gpu_mb,renderer_anon_mb,vram_mb
2026-05-11 13:49:36,6134,2844,545,2545,2745
2026-05-11 13:49:36,6134,2844,545,2545,2745
2026-05-11 13:49:37,6134,2844,545,2545,2745
2026-05-11 13:49:37,6134,2844,545,2545,2745
2026-05-11 13:49:37,6134,2844,545,2545,2745
2026-05-11 13:49:38,6134,2844,545,2545,2745
2026-05-11 13:49:38,6134,2844,545,2545,2745
2026-05-11 13:49:38,6134,2844,545,2545,2745
2026-05-11 13:49:39,6134,2844,545,2545,2745
2026-05-11 13:49:39,6133,2843,545,2544,2745
2026-05-11 13:49:39,6133,2843,545,2544,2745
2026-05-11 13:49:40,6133,2843,545,2544,2745
2026-05-11 13:49:40,6133,2843,545,2544,2745
2026-05-11 13:49:40,6133,2843,545,2544,2745
2026-05-11 13:49:41,6133,2843,545,2544,2745
2026-05-11 13:49:41,6133,2843,545,2544,2745
2026-05-11 13:49:41,6133,2843,545,2544,2745
2026-05-11 13:49:42,6133,2843,545,2544,2745
2026-05-11 13:49:42,6133,2843,545,2544,2745
2026-05-11 13:49:42,6133,2843,545,2544,2745
2026-05-11 13:49:43,6133,2843,545,2544,2745
2026-05-11 13:49:43,6133,2843,545,2544,2745
2026-05-11 13:49:43,6133,2843,545,2544,2745
2026-05-11 13:49:43,6133,2843,545,2544,2745
2026-05-11 13:49:44,6133,2843,545,2544,2745
2026-05-11 13:49:44,6133,2843,545,2544,2745
2026-05-11 13:49:44,6133,2843,545,2544,2745
2026-05-11 13:49:45,6133,2843,545,2544,2745
2026-05-11 13:49:45,6133,2843,545,2544,2745
2026-05-11 13:49:45,6133,2843,545,2544,2745
